Province/State,Country/Region,Lat,Long,Date,ConfirmedCases
,Slovakia,48.669,19.699,5/27/20,1515
,Slovakia,48.669,19.699,5/28/20,1520
,Slovakia,48.669,19.699,5/29/20,1520
,Slovakia,48.669,19.699,5/30/20,1521
,Slovakia,48.669,19.699,5/31/20,1521
,Slovakia,48.669,19.699,6/1/20,1522
,Slovakia,48.669,19.699,6/2/20,1522
,Slovakia,48.669,19.699,6/3/20,1525
,Slovenia,46.1512,14.9955,1/22/20,0
,Slovenia,46.1512,14.9955,1/23/20,0
,Slovenia,46.1512,14.9955,1/24/20,0
,Slovenia,46.1512,14.9955,1/25/20,0
,Slovenia,46.1512,14.9955,1/26/20,0
,Slovenia,46.1512,14.9955,1/27/20,0
,Slovenia,46.1512,14.9955,1/28/20,0
,Slovenia,46.1512,14.9955,1/29/20,0
,Slovenia,46.1512,14.9955,1/30/20,0
,Slovenia,46.1512,14.9955,1/31/20,0
,Slovenia,46.1512,14.9955,2/1/20,0
,Slovenia,46.1512,14.9955,2/2/20,0
,Slovenia,46.1512,14.9955,2/3/20,0
,Slovenia,46.1512,14.9955,2/4/20,0
,Slovenia,46.1512,14.9955,2/5/20,0
,Slovenia,46.1512,14.9955,2/6/20,0
,Slovenia,46.1512,14.9955,2/7/20,0
,Slovenia,46.1512,14.9955,2/8/20,0
,Slovenia,46.1512,14.9955,2/9/20,0
,Slovenia,46.1512,14.9955,2/10/20,0
,Slovenia,46.1512,14.9955,2/11/20,0
,Slovenia,46.1512,14.9955,2/12/20,0
,Slovenia,46.1512,14.9955,2/13/20,0
,Slovenia,46.1512,14.9955,2/14/20,0
,Slovenia,46.1512,14.9955,2/15/20,0
,Slovenia,46.1512,14.9955,2/16/20,0
,Slovenia,46.1512,14.9955,2/17/20,0
,Slovenia,46.1512,14.9955,2/18/20,0
,Slovenia,46.1512,14.9955,2/19/20,0
,Slovenia,46.1512,14.9955,2/20/20,0
,Slovenia,46.1512,14.9955,2/21/20,0
,Slovenia,46.1512,14.9955,2/22/20,0
,Slovenia,46.1512,14.9955,2/23/20,0
,Slovenia,46.1512,14.9955,2/24/20,0
,Slovenia,46.1512,14.9955,2/25/20,0
,Slovenia,46.1512,14.9955,2/26/20,0
,Slovenia,46.1512,14.9955,2/27/20,0
,Slovenia,46.1512,14.9955,2/28/20,0
,Slovenia,46.1512,14.9955,2/29/20,0
,Slovenia,46.1512,14.9955,3/1/20,0
,Slovenia,46.1512,14.9955,3/2/20,0
,Slovenia,46.1512,14.9955,3/3/20,0
,Slovenia,46.1512,14.9955,3/4/20,0
,Slovenia,46.1512,14.9955,3/5/20,2
,Slovenia,46.1512,14.9955,3/6/20,7
,Slovenia,46.1512,14.9955,3/7/20,7
,Slovenia,46.1512,14.9955,3/8/20,16
,Slovenia,46.1512,14.9955,3/9/20,16
,Slovenia,46.1512,14.9955,3/10/20,31
,Slovenia,46.1512,14.9955,3/11/20,57
,Slovenia,46.1512,14.9955,3/12/20,89
,Slovenia,46.1512,14.9955,3/13/20,141
,Slovenia,46.1512,14.9955,3/14/20,181
,Slovenia,46.1512,14.9955,3/15/20,219
,Slovenia,46.1512,14.9955,3/16/20,253
,Slovenia,46.1512,14.9955,3/17/20,275
,Slovenia,46.1512,14.9955,3/18/20,275
,Slovenia,46.1512,14.9955,3/19/20,286
,Slovenia,46.1512,14.9955,3/20/20,341
,Slovenia,46.1512,14.9955,3/21/20,383
,Slovenia,46.1512,14.9955,3/22/20,414
,Slovenia,46.1512,14.9955,3/23/20,442
,Slovenia,46.1512,14.9955,3/24/20,480
,Slovenia,46.1512,14.9955,3/25/20,528
,Slovenia,46.1512,14.9955,3/26/20,562
,Slovenia,46.1512,14.9955,3/27/20,632
,Slovenia,46.1512,14.9955,3/28/20,684
,Slovenia,46.1512,14.9955,3/29/20,730
,Slovenia,46.1512,14.9955,3/30/20,756
,Slovenia,46.1512,14.9955,3/31/20,802
,Slovenia,46.1512,14.9955,4/1/20,841
,Slovenia,46.1512,14.9955,4/2/20,897
,Slovenia,46.1512,14.9955,4/3/20,934
,Slovenia,46.1512,14.9955,4/4/20,977
,Slovenia,46.1512,14.9955,4/5/20,997
,Slovenia,46.1512,14.9955,4/6/20,1021
,Slovenia,46.1512,14.9955,4/7/20,1059
,Slovenia,46.1512,14.9955,4/8/20,1091
,Slovenia,46.1512,14.9955,4/9/20,1124
,Slovenia,46.1512,14.9955,4/10/20,1160
,Slovenia,46.1512,14.9955,4/11/20,1188
,Slovenia,46.1512,14.9955,4/12/20,1205
,Slovenia,46.1512,14.9955,4/13/20,1212
,Slovenia,46.1512,14.9955,4/14/20,1220
,Slovenia,46.1512,14.9955,4/15/20,1248
,Slovenia,46.1512,14.9955,4/16/20,1268
,Slovenia,46.1512,14.9955,4/17/20,1304
,Slovenia,46.1512,14.9955,4/18/20,1317
,Slovenia,46.1512,14.9955,4/19/20,1330
,Slovenia,46.1512,14.9955,4/20/20,1335
,Slovenia,46.1512,14.9955,4/21/20,1344
,Slovenia,46.1512,14.9955,4/22/20,1353
,Slovenia,46.1512,14.9955,4/23/20,1366
,Slovenia,46.1512,14.9955,4/24/20,1373
,Slovenia,46.1512,14.9955,4/25/20,1388
,Slovenia,46.1512,14.9955,4/26/20,1396
,Slovenia,46.1512,14.9955,4/27/20,1402
,Slovenia,46.1512,14.9955,4/28/20,1408
,Slovenia,46.1512,14.9955,4/29/20,1418
,Slovenia,46.1512,14.9955,4/30/20,1429
,Slovenia,46.1512,14.9955,5/1/20,1434
,Slovenia,46.1512,14.9955,5/2/20,1439
,Slovenia,46.1512,14.9955,5/3/20,1439
,Slovenia,46.1512,14.9955,5/4/20,1439
,Slovenia,46.1512,14.9955,5/5/20,1445
,Slovenia,46.1512,14.9955,5/6/20,1448
,Slovenia,46.1512,14.9955,5/7/20,1449
,Slovenia,46.1512,14.9955,5/8/20,1450
,Slovenia,46.1512,14.9955,5/9/20,1454
,Slovenia,46.1512,14.9955,5/10/20,1457
,Slovenia,46.1512,14.9955,5/11/20,1460
,Slovenia,46.1512,14.9955,5/12/20,1461
,Slovenia,46.1512,14.9955,5/13/20,1463
,Slovenia,46.1512,14.9955,5/14/20,1464
,Slovenia,46.1512,14.9955,5/15/20,1465
,Slovenia,46.1512,14.9955,5/16/20,1465
,Slovenia,46.1512,14.9955,5/17/20,1466
,Slovenia,46.1512,14.9955,5/18/20,1466
,Slovenia,46.1512,14.9955,5/19/20,1467
,Slovenia,46.1512,14.9955,5/20/20,1468
,Slovenia,46.1512,14.9955,5/21/20,1468
,Slovenia,46.1512,14.9955,5/22/20,1468
,Slovenia,46.1512,14.9955,5/23/20,1468
,Slovenia,46.1512,14.9955,5/24/20,1468
,Slovenia,46.1512,14.9955,5/25/20,1469
,Slovenia,46.1512,14.9955,5/26/20,1469
,Slovenia,46.1512,14.9955,5/27/20,1471
,Slovenia,46.1512,14.9955,5/28/20,1473
,Slovenia,46.1512,14.9955,5/29/20,1473
,Slovenia,46.1512,14.9955,5/30/20,1473
,Slovenia,46.1512,14.9955,5/31/20,1473
,Slovenia,46.1512,14.9955,6/1/20,1473
,Slovenia,46.1512,14.9955,6/2/20,1475
,Slovenia,46.1512,14.9955,6/3/20,1477
,Somalia,5.1521,46.1996,1/22/20,0
,Somalia,5.1521,46.1996,1/23/20,0
,Somalia,5.1521,46.1996,1/24/20,0
,Somalia,5.1521,46.1996,1/25/20,0
,Somalia,5.1521,46.1996,1/26/20,0
,Somalia,5.1521,46.1996,1/27/20,0
,Somalia,5.1521,46.1996,1/28/20,0
,Somalia,5.1521,46.1996,1/29/20,0
,Somalia,5.1521,46.1996,1/30/20,0
,Somalia,5.1521,46.1996,1/31/20,0
,Somalia,5.1521,46.1996,2/1/20,0
,Somalia,5.1521,46.1996,2/2/20,0
,Somalia,5.1521,46.1996,2/3/20,0
,Somalia,5.1521,46.1996,2/4/20,0
,Somalia,5.1521,46.1996,2/5/20,0
,Somalia,5.1521,46.1996,2/6/20,0
,Somalia,5.1521,46.1996,2/7/20,0
,Somalia,5.1521,46.1996,2/8/20,0
,Somalia,5.1521,46.1996,2/9/20,0
,Somalia,5.1521,46.1996,2/10/20,0
,Somalia,5.1521,46.1996,2/11/20,0
,Somalia,5.1521,46.1996,2/12/20,0
,Somalia,5.1521,46.1996,2/13/20,0
,Somalia,5.1521,46.1996,2/14/20,0
,Somalia,5.1521,46.1996,2/15/20,0
,Somalia,5.1521,46.1996,2/16/20,0
,Somalia,5.1521,46.1996,2/17/20,0
,Somalia,5.1521,46.1996,2/18/20,0
,Somalia,5.1521,46.1996,2/19/20,0
,Somalia,5.1521,46.1996,2/20/20,0
,Somalia,5.1521,46.1996,2/21/20,0
,Somalia,5.1521,46.1996,2/22/20,0
,Somalia,5.1521,46.1996,2/23/20,0
,Somalia,5.1521,46.1996,2/24/20,0
,Somalia,5.1521,46.1996,2/25/20,0
,Somalia,5.1521,46.1996,2/26/20,0
,Somalia,5.1521,46.1996,2/27/20,0
,Somalia,5.1521,46.1996,2/28/20,0
,Somalia,5.1521,46.1996,2/29/20,0
,Somalia,5.1521,46.1996,3/1/20,0
,Somalia,5.1521,46.1996,3/2/20,0
,Somalia,5.1521,46.1996,3/3/20,0
,Somalia,5.1521,46.1996,3/4/20,0
,Somalia,5.1521,46.1996,3/5/20,0
,Somalia,5.1521,46.1996,3/6/20,0
,Somalia,5.1521,46.1996,3/7/20,0
,Somalia,5.1521,46.1996,3/8/20,0
,Somalia,5.1521,46.1996,3/9/20,0
,Somalia,5.1521,46.1996,3/10/20,0
,Somalia,5.1521,46.1996,3/11/20,0
,Somalia,5.1521,46.1996,3/12/20,0
,Somalia,5.1521,46.1996,3/13/20,0
,Somalia,5.1521,46.1996,3/14/20,0
,Somalia,5.1521,46.1996,3/15/20,0
,Somalia,5.1521,46.1996,3/16/20,1
,Somalia,5.1521,46.1996,3/17/20,1
,Somalia,5.1521,46.1996,3/18/20,1
,Somalia,5.1521,46.1996,3/19/20,1
,Somalia,5.1521,46.1996,3/20/20,1
,Somalia,5.1521,46.1996,3/21/20,1
,Somalia,5.1521,46.1996,3/22/20,1
,Somalia,5.1521,46.1996,3/23/20,1
,Somalia,5.1521,46.1996,3/24/20,1
,Somalia,5.1521,46.1996,3/25/20,1
,Somalia,5.1521,46.1996,3/26/20,2
,Somalia,5.1521,46.1996,3/27/20,3
,Somalia,5.1521,46.1996,3/28/20,3
,Somalia,5.1521,46.1996,3/29/20,3
,Somalia,5.1521,46.1996,3/30/20,3
,Somalia,5.1521,46.1996,3/31/20,5
,Somalia,5.1521,46.1996,4/1/20,5
,Somalia,5.1521,46.1996,4/2/20,5
,Somalia,5.1521,46.1996,4/3/20,7
,Somalia,5.1521,46.1996,4/4/20,7
,Somalia,5.1521,46.1996,4/5/20,7
,Somalia,5.1521,46.1996,4/6/20,7
,Somalia,5.1521,46.1996,4/7/20,8
,Somalia,5.1521,46.1996,4/8/20,12
,Somalia,5.1521,46.1996,4/9/20,12
,Somalia,5.1521,46.1996,4/10/20,21
,Somalia,5.1521,46.1996,4/11/20,21
,Somalia,5.1521,46.1996,4/12/20,25
,Somalia,5.1521,46.1996,4/13/20,60
,Somalia,5.1521,46.1996,4/14/20,60
,Somalia,5.1521,46.1996,4/15/20,80
,Somalia,5.1521,46.1996,4/16/20,80
,Somalia,5.1521,46.1996,4/17/20,116
,Somalia,5.1521,46.1996,4/18/20,135
,Somalia,5.1521,46.1996,4/19/20,164
,Somalia,5.1521,46.1996,4/20/20,237
,Somalia,5.1521,46.1996,4/21/20,286
,Somalia,5.1521,46.1996,4/22/20,286
,Somalia,5.1521,46.1996,4/23/20,328
,Somalia,5.1521,46.1996,4/24/20,328
,Somalia,5.1521,46.1996,4/25/20,390
,Somalia,5.1521,46.1996,4/26/20,436
,Somalia,5.1521,46.1996,4/27/20,480
,Somalia,5.1521,46.1996,4/28/20,528
,Somalia,5.1521,46.1996,4/29/20,582
,Somalia,5.1521,46.1996,4/30/20,601
,Somalia,5.1521,46.1996,5/1/20,601
,Somalia,5.1521,46.1996,5/2/20,671
,Somalia,5.1521,46.1996,5/3/20,722
,Somalia,5.1521,46.1996,5/4/20,756
,Somalia,5.1521,46.1996,5/5/20,835
,Somalia,5.1521,46.1996,5/6/20,873
,Somalia,5.1521,46.1996,5/7/20,928
,Somalia,5.1521,46.1996,5/8/20,928
,Somalia,5.1521,46.1996,5/9/20,997
,Somalia,5.1521,46.1996,5/10/20,1054
,Somalia,5.1521,46.1996,5/11/20,1089
,Somalia,5.1521,46.1996,5/12/20,1170
,Somalia,5.1521,46.1996,5/13/20,1219
,Somalia,5.1521,46.1996,5/14/20,1284
,Somalia,5.1521,46.1996,5/15/20,1284
,Somalia,5.1521,46.1996,5/16/20,1357
,Somalia,5.1521,46.1996,5/17/20,1421
,Somalia,5.1521,46.1996,5/18/20,1455
,Somalia,5.1521,46.1996,5/19/20,1502
,Somalia,5.1521,46.1996,5/20/20,1573
,Somalia,5.1521,46.1996,5/21/20,1594
,Somalia,5.1521,46.1996,5/22/20,1594
,Somalia,5.1521,46.1996,5/23/20,1594
,Somalia,5.1521,46.1996,5/24/20,1594
,Somalia,5.1521,46.1996,5/25/20,1689
,Somalia,5.1521,46.1996,5/26/20,1711
,Somalia,5.1521,46.1996,5/27/20,1731
,Somalia,5.1521,46.1996,5/28/20,1828
,Somalia,5.1521,46.1996,5/29/20,1828
,Somalia,5.1521,46.1996,5/30/20,1916
,Somalia,5.1521,46.1996,5/31/20,1976
,Somalia,5.1521,46.1996,6/1/20,2023
,Somalia,5.1521,46.1996,6/2/20,2089
,Somalia,5.1521,46.1996,6/3/20,2146
,South Africa,-30.5595,22.9375,1/22/20,0
,South Africa,-30.5595,22.9375,1/23/20,0
,South Africa,-30.5595,22.9375,1/24/20,0
,South Africa,-30.5595,22.9375,1/25/20,0
,South Africa,-30.5595,22.9375,1/26/20,0
,South Africa,-30.5595,22.9375,1/27/20,0
,South Africa,-30.5595,22.9375,1/28/20,0
,South Africa,-30.5595,22.9375,1/29/20,0
,South Africa,-30.5595,22.9375,1/30/20,0
,South Africa,-30.5595,22.9375,1/31/20,0
,South Africa,-30.5595,22.9375,2/1/20,0
,South Africa,-30.5595,22.9375,2/2/20,0
,South Africa,-30.5595,22.9375,2/3/20,0
,South Africa,-30.5595,22.9375,2/4/20,0
,South Africa,-30.5595,22.9375,2/5/20,0
,South Africa,-30.5595,22.9375,2/6/20,0
,South Africa,-30.5595,22.9375,2/7/20,0
,South Africa,-30.5595,22.9375,2/8/20,0
,South Africa,-30.5595,22.9375,2/9/20,0
,South Africa,-30.5595,22.9375,2/10/20,0
,South Africa,-30.5595,22.9375,2/11/20,0
,South Africa,-30.5595,22.9375,2/12/20,0
,South Africa,-30.5595,22.9375,2/13/20,0
,South Africa,-30.5595,22.9375,2/14/20,0
,South Africa,-30.5595,22.9375,2/15/20,0
,South Africa,-30.5595,22.9375,2/16/20,0
,South Africa,-30.5595,22.9375,2/17/20,0
,South Africa,-30.5595,22.9375,2/18/20,0
,South Africa,-30.5595,22.9375,2/19/20,0
,South Africa,-30.5595,22.9375,2/20/20,0
,South Africa,-30.5595,22.9375,2/21/20,0
,South Africa,-30.5595,22.9375,2/22/20,0
,South Africa,-30.5595,22.9375,2/23/20,0
,South Africa,-30.5595,22.9375,2/24/20,0
,South Africa,-30.5595,22.9375,2/25/20,0
,South Africa,-30.5595,22.9375,2/26/20,0
,South Africa,-30.5595,22.9375,2/27/20,0
,South Africa,-30.5595,22.9375,2/28/20,0
,South Africa,-30.5595,22.9375,2/29/20,0
,South Africa,-30.5595,22.9375,3/1/20,0
,South Africa,-30.5595,22.9375,3/2/20,0
,South Africa,-30.5595,22.9375,3/3/20,0
,South Africa,-30.5595,22.9375,3/4/20,0
,South Africa,-30.5595,22.9375,3/5/20,1
,South Africa,-30.5595,22.9375,3/6/20,1
,South Africa,-30.5595,22.9375,3/7/20,1
,South Africa,-30.5595,22.9375,3/8/20,3
,South Africa,-30.5595,22.9375,3/9/20,3
,South Africa,-30.5595,22.9375,3/10/20,7
,South Africa,-30.5595,22.9375,3/11/20,13
,South Africa,-30.5595,22.9375,3/12/20,17
,South Africa,-30.5595,22.9375,3/13/20,24
,South Africa,-30.5595,22.9375,3/14/20,38
,South Africa,-30.5595,22.9375,3/15/20,51
,South Africa,-30.5595,22.9375,3/16/20,62
,South Africa,-30.5595,22.9375,3/17/20,62
,South Africa,-30.5595,22.9375,3/18/20,116
,South Africa,-30.5595,22.9375,3/19/20,150
,South Africa,-30.5595,22.9375,3/20/20,202
,South Africa,-30.5595,22.9375,3/21/20,240
,South Africa,-30.5595,22.9375,3/22/20,274
,South Africa,-30.5595,22.9375,3/23/20,402
,South Africa,-30.5595,22.9375,3/24/20,554
,South Africa,-30.5595,22.9375,3/25/20,709
,South Africa,-30.5595,22.9375,3/26/20,927
,South Africa,-30.5595,22.9375,3/27/20,1170
,South Africa,-30.5595,22.9375,3/28/20,1187
,South Africa,-30.5595,22.9375,3/29/20,1280
,South Africa,-30.5595,22.9375,3/30/20,1326
,South Africa,-30.5595,22.9375,3/31/20,1353
,South Africa,-30.5595,22.9375,4/1/20,1380
,South Africa,-30.5595,22.9375,4/2/20,1462
,South Africa,-30.5595,22.9375,4/3/20,1505
,South Africa,-30.5595,22.9375,4/4/20,1585
,South Africa,-30.5595,22.9375,4/5/20,1655
,South Africa,-30.5595,22.9375,4/6/20,1686
,South Africa,-30.5595,22.9375,4/7/20,1749
,South Africa,-30.5595,22.9375,4/8/20,1845
,South Africa,-30.5595,22.9375,4/9/20,1934
,South Africa,-30.5595,22.9375,4/10/20,2003
,South Africa,-30.5595,22.9375,4/11/20,2028
,South Africa,-30.5595,22.9375,4/12/20,2173
,South Africa,-30.5595,22.9375,4/13/20,2272
,South Africa,-30.5595,22.9375,4/14/20,2415
,South Africa,-30.5595,22.9375,4/15/20,2506
,South Africa,-30.5595,22.9375,4/16/20,2605
,South Africa,-30.5595,22.9375,4/17/20,2783
,South Africa,-30.5595,22.9375,4/18/20,3034
,South Africa,-30.5595,22.9375,4/19/20,3158
,South Africa,-30.5595,22.9375,4/20/20,3300
,South Africa,-30.5595,22.9375,4/21/20,3465
,South Africa,-30.5595,22.9375,4/22/20,3635
,South Africa,-30.5595,22.9375,4/23/20,3953
,South Africa,-30.5595,22.9375,4/24/20,4220
,South Africa,-30.5595,22.9375,4/25/20,4361
,South Africa,-30.5595,22.9375,4/26/20,4546
,South Africa,-30.5595,22.9375,4/27/20,4793
,South Africa,-30.5595,22.9375,4/28/20,4996
,South Africa,-30.5595,22.9375,4/29/20,5350
,South Africa,-30.5595,22.9375,4/30/20,5647
,South Africa,-30.5595,22.9375,5/1/20,5951
,South Africa,-30.5595,22.9375,5/2/20,6336
,South Africa,-30.5595,22.9375,5/3/20,6783
,South Africa,-30.5595,22.9375,5/4/20,7220
,South Africa,-30.5595,22.9375,5/5/20,7572
,South Africa,-30.5595,22.9375,5/6/20,7808
,South Africa,-30.5595,22.9375,5/7/20,8232
,South Africa,-30.5595,22.9375,5/8/20,8895
,South Africa,-30.5595,22.9375,5/9/20,9420
,South Africa,-30.5595,22.9375,5/10/20,10015
,South Africa,-30.5595,22.9375,5/11/20,10652
,South Africa,-30.5595,22.9375,5/12/20,11350
,South Africa,-30.5595,22.9375,5/13/20,12074
,South Africa,-30.5595,22.9375,5/14/20,12739
,South Africa,-30.5595,22.9375,5/15/20,13524
,South Africa,-30.5595,22.9375,5/16/20,14355
,South Africa,-30.5595,22.9375,5/17/20,15515
,South Africa,-30.5595,22.9375,5/18/20,16433
,South Africa,-30.5595,22.9375,5/19/20,17200
,South Africa,-30.5595,22.9375,5/20/20,18003
,South Africa,-30.5595,22.9375,5/21/20,19137
,South Africa,-30.5595,22.9375,5/22/20,20125
,South Africa,-30.5595,22.9375,5/23/20,21343
,South Africa,-30.5595,22.9375,5/24/20,22583
,South Africa,-30.5595,22.9375,5/25/20,23615
,South Africa,-30.5595,22.9375,5/26/20,24264
,South Africa,-30.5595,22.9375,5/27/20,25937
,South Africa,-30.5595,22.9375,5/28/20,27403
,South Africa,-30.5595,22.9375,5/29/20,29240
,South Africa,-30.5595,22.9375,5/30/20,30967
,South Africa,-30.5595,22.9375,5/31/20,32683
,South Africa,-30.5595,22.9375,6/1/20,34357
,South Africa,-30.5595,22.9375,6/2/20,35812
,South Africa,-30.5595,22.9375,6/3/20,37525
,Spain,40.0,-4.0,1/22/20,0
,Spain,40.0,-4.0,1/23/20,0
,Spain,40.0,-4.0,1/24/20,0
,Spain,40.0,-4.0,1/25/20,0
,Spain,40.0,-4.0,1/26/20,0
,Spain,40.0,-4.0,1/27/20,0
,Spain,40.0,-4.0,1/28/20,0
,Spain,40.0,-4.0,1/29/20,0
,Spain,40.0,-4.0,1/30/20,0
,Spain,40.0,-4.0,1/31/20,0
,Spain,40.0,-4.0,2/1/20,1
,Spain,40.0,-4.0,2/2/20,1
,Spain,40.0,-4.0,2/3/20,1
,Spain,40.0,-4.0,2/4/20,1
,Spain,40.0,-4.0,2/5/20,1
,Spain,40.0,-4.0,2/6/20,1
,Spain,40.0,-4.0,2/7/20,1
,Spain,40.0,-4.0,2/8/20,1
,Spain,40.0,-4.0,2/9/20,2
,Spain,40.0,-4.0,2/10/20,2
,Spain,40.0,-4.0,2/11/20,2
,Spain,40.0,-4.0,2/12/20,2
,Spain,40.0,-4.0,2/13/20,2
,Spain,40.0,-4.0,2/14/20,2
,Spain,40.0,-4.0,2/15/20,2
,Spain,40.0,-4.0,2/16/20,2
,Spain,40.0,-4.0,2/17/20,2
,Spain,40.0,-4.0,2/18/20,2
,Spain,40.0,-4.0,2/19/20,2
,Spain,40.0,-4.0,2/20/20,2
,Spain,40.0,-4.0,2/21/20,2
,Spain,40.0,-4.0,2/22/20,2
,Spain,40.0,-4.0,2/23/20,2
,Spain,40.0,-4.0,2/24/20,2
,Spain,40.0,-4.0,2/25/20,6
,Spain,40.0,-4.0,2/26/20,13
,Spain,40.0,-4.0,2/27/20,15
,Spain,40.0,-4.0,2/28/20,32
,Spain,40.0,-4.0,2/29/20,45
,Spain,40.0,-4.0,3/1/20,84
,Spain,40.0,-4.0,3/2/20,120
,Spain,40.0,-4.0,3/3/20,165
,Spain,40.0,-4.0,3/4/20,222
,Spain,40.0,-4.0,3/5/20,259
,Spain,40.0,-4.0,3/6/20,400
,Spain,40.0,-4.0,3/7/20,500
,Spain,40.0,-4.0,3/8/20,673
,Spain,40.0,-4.0,3/9/20,1073
,Spain,40.0,-4.0,3/10/20,1695
,Spain,40.0,-4.0,3/11/20,2277
,Spain,40.0,-4.0,3/12/20,2277
,Spain,40.0,-4.0,3/13/20,5232
,Spain,40.0,-4.0,3/14/20,6391
,Spain,40.0,-4.0,3/15/20,7798
,Spain,40.0,-4.0,3/16/20,9942
,Spain,40.0,-4.0,3/17/20,11748
,Spain,40.0,-4.0,3/18/20,13910
,Spain,40.0,-4.0,3/19/20,17963
,Spain,40.0,-4.0,3/20/20,20410
,Spain,40.0,-4.0,3/21/20,25374
,Spain,40.0,-4.0,3/22/20,28768
,Spain,40.0,-4.0,3/23/20,35136
,Spain,40.0,-4.0,3/24/20,39885
,Spain,40.0,-4.0,3/25/20,49515
,Spain,40.0,-4.0,3/26/20,57786
,Spain,40.0,-4.0,3/27/20,65719
,Spain,40.0,-4.0,3/28/20,73235
,Spain,40.0,-4.0,3/29/20,80110
,Spain,40.0,-4.0,3/30/20,87956
,Spain,40.0,-4.0,3/31/20,95923
,Spain,40.0,-4.0,4/1/20,104118
,Spain,40.0,-4.0,4/2/20,112065
,Spain,40.0,-4.0,4/3/20,119199
,Spain,40.0,-4.0,4/4/20,126168
,Spain,40.0,-4.0,4/5/20,131646
,Spain,40.0,-4.0,4/6/20,136675
,Spain,40.0,-4.0,4/7/20,141942
,Spain,40.0,-4.0,4/8/20,148220
,Spain,40.0,-4.0,4/9/20,153222
,Spain,40.0,-4.0,4/10/20,158273
,Spain,40.0,-4.0,4/11/20,163027
,Spain,40.0,-4.0,4/12/20,166831
,Spain,40.0,-4.0,4/13/20,170099
,Spain,40.0,-4.0,4/14/20,172541
,Spain,40.0,-4.0,4/15/20,177644
,Spain,40.0,-4.0,4/16/20,184948
,Spain,40.0,-4.0,4/17/20,190839
,Spain,40.0,-4.0,4/18/20,191726
,Spain,40.0,-4.0,4/19/20,198674
,Spain,40.0,-4.0,4/20/20,200210
,Spain,40.0,-4.0,4/21/20,204178
,Spain,40.0,-4.0,4/22/20,208389
,Spain,40.0,-4.0,4/23/20,213024
,Spain,40.0,-4.0,4/24/20,202990
,Spain,40.0,-4.0,4/25/20,205905
,Spain,40.0,-4.0,4/26/20,207634
,Spain,40.0,-4.0,4/27/20,209465
,Spain,40.0,-4.0,4/28/20,210773
,Spain,40.0,-4.0,4/29/20,212917
,Spain,40.0,-4.0,4/30/20,213435
,Spain,40.0,-4.0,5/1/20,215216
,Spain,40.0,-4.0,5/2/20,216582
,Spain,40.0,-4.0,5/3/20,217466
,Spain,40.0,-4.0,5/4/20,218011
,Spain,40.0,-4.0,5/5/20,219329
,Spain,40.0,-4.0,5/6/20,220325
,Spain,40.0,-4.0,5/7/20,221447
,Spain,40.0,-4.0,5/8/20,222857
,Spain,40.0,-4.0,5/9/20,223578
,Spain,40.0,-4.0,5/10/20,224350
,Spain,40.0,-4.0,5/11/20,227436
,Spain,40.0,-4.0,5/12/20,228030
,Spain,40.0,-4.0,5/13/20,228691
,Spain,40.0,-4.0,5/14/20,229540
,Spain,40.0,-4.0,5/15/20,230183
,Spain,40.0,-4.0,5/16/20,230698
,Spain,40.0,-4.0,5/17/20,230698
,Spain,40.0,-4.0,5/18/20,231606
,Spain,40.0,-4.0,5/19/20,232037
,Spain,40.0,-4.0,5/20/20,232555
,Spain,40.0,-4.0,5/21/20,233037
,Spain,40.0,-4.0,5/22/20,234824
,Spain,40.0,-4.0,5/23/20,235290
,Spain,40.0,-4.0,5/24/20,235772
,Spain,40.0,-4.0,5/25/20,235400
,Spain,40.0,-4.0,5/26/20,236259
,Spain,40.0,-4.0,5/27/20,236259
,Spain,40.0,-4.0,5/28/20,237906
,Spain,40.0,-4.0,5/29/20,238564
,Spain,40.0,-4.0,5/30/20,239228
,Spain,40.0,-4.0,5/31/20,239479
,Spain,40.0,-4.0,6/1/20,239638
,Spain,40.0,-4.0,6/2/20,239932
,Spain,40.0,-4.0,6/3/20,240326
,Sri Lanka,7.0,81.0,1/22/20,0
,Sri Lanka,7.0,81.0,1/23/20,0
,Sri Lanka,7.0,81.0,1/24/20,0
,Sri Lanka,7.0,81.0,1/25/20,0
,Sri Lanka,7.0,81.0,1/26/20,0
,Sri Lanka,7.0,81.0,1/27/20,1
,Sri Lanka,7.0,81.0,1/28/20,1
,Sri Lanka,7.0,81.0,1/29/20,1
,Sri Lanka,7.0,81.0,1/30/20,1
,Sri Lanka,7.0,81.0,1/31/20,1
,Sri Lanka,7.0,81.0,2/1/20,1
,Sri Lanka,7.0,81.0,2/2/20,1
,Sri Lanka,7.0,81.0,2/3/20,1
,Sri Lanka,7.0,81.0,2/4/20,1
,Sri Lanka,7.0,81.0,2/5/20,1
,Sri Lanka,7.0,81.0,2/6/20,1
,Sri Lanka,7.0,81.0,2/7/20,1
,Sri Lanka,7.0,81.0,2/8/20,1
,Sri Lanka,7.0,81.0,2/9/20,1
,Sri Lanka,7.0,81.0,2/10/20,1
,Sri Lanka,7.0,81.0,2/11/20,1
,Sri Lanka,7.0,81.0,2/12/20,1
,Sri Lanka,7.0,81.0,2/13/20,1
,Sri Lanka,7.0,81.0,2/14/20,1
,Sri Lanka,7.0,81.0,2/15/20,1
,Sri Lanka,7.0,81.0,2/16/20,1
